ID,wav_path,class_idx,class_name
79,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/109703-2-0-50.wav,2,children_playing
80,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/109711-3-1-0.wav,3,dog_bark
81,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/109711-3-2-4.wav,3,dog_bark
82,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/109711-3-2-6.wav,3,dog_bark
83,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/110371-3-0-1.wav,3,dog_bark
84,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/110371-3-1-0.wav,3,dog_bark
85,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/110371-3-1-1.wav,3,dog_bark
86,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/110918-3-0-1.wav,3,dog_bark
87,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/110918-3-0-26.wav,3,dog_bark
88,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/110918-3-0-40.wav,3,dog_bark
89,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/110918-3-0-9.wav,3,dog_bark
90,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/112195-3-0-38.wav,3,dog_bark
91,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/112195-3-0-48.wav,3,dog_bark
92,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/112195-3-0-57.wav,3,dog_bark
93,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/112195-3-0-80.wav,3,dog_bark
94,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113785-3-0-0.wav,3,dog_bark
95,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113785-3-1-0.wav,3,dog_bark
96,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/114587-3-0-2.wav,3,dog_bark
97,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/114587-3-0-4.wav,3,dog_bark
98,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/114587-3-0-5.wav,3,dog_bark
99,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/114587-3-0-7.wav,3,dog_bark
100,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115411-3-0-0.wav,3,dog_bark
101,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115411-3-2-0.wav,3,dog_bark
102,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115411-3-3-0.wav,3,dog_bark
103,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115535-3-0-0.wav,3,dog_bark
104,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/115536-3-0-0.wav,3,dog_bark
105,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/115537-3-0-0.wav,3,dog_bark
106,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/116163-3-0-0.wav,3,dog_bark
107,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/116163-3-1-0.wav,3,dog_bark
108,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/116163-3-2-0.wav,3,dog_bark
109,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/116400-3-0-2.wav,3,dog_bark
110,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/116400-3-1-0.wav,3,dog_bark
111,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/116400-3-1-1.wav,3,dog_bark
112,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/116400-3-1-2.wav,3,dog_bark
113,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/116423-2-0-0.wav,2,children_playing
114,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/116423-2-0-1.wav,2,children_playing
115,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/116423-2-0-2.wav,2,children_playing
116,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/116423-2-0-3.wav,2,children_playing
117,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/116423-2-0-4.wav,2,children_playing
118,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/116484-3-0-12.wav,3,dog_bark
119,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/116484-3-0-16.wav,3,dog_bark
120,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/116484-3-0-6.wav,3,dog_bark
121,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/116484-3-0-8.wav,3,dog_bark
122,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/116485-3-0-4.wav,3,dog_bark
123,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/116485-3-0-6.wav,3,dog_bark
124,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/116485-3-2-0.wav,3,dog_bark
125,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/116485-3-2-4.wav,3,dog_bark
126,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117048-3-0-17.wav,3,dog_bark
127,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117048-3-0-23.wav,3,dog_bark
128,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117048-3-0-25.wav,3,dog_bark
129,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117048-3-0-35.wav,3,dog_bark
130,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117072-3-0-11.wav,3,dog_bark
131,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117072-3-0-14.wav,3,dog_bark
132,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117072-3-0-19.wav,3,dog_bark
133,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/117072-3-0-8.wav,3,dog_bark
134,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/117271-3-0-0.wav,3,dog_bark
135,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/117271-3-0-1.wav,3,dog_bark
136,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/117271-3-0-2.wav,3,dog_bark
137,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/117271-3-0-3.wav,3,dog_bark
138,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/118072-3-0-0.wav,3,dog_bark
139,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118101-3-0-0.wav,3,dog_bark
140,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118101-3-0-3.wav,3,dog_bark
141,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118101-3-0-4.wav,3,dog_bark
142,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118101-3-0-6.wav,3,dog_bark
143,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/118587-3-0-2.wav,3,dog_bark
144,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/118587-3-0-21.wav,3,dog_bark
145,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/118587-3-0-6.wav,3,dog_bark
146,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/118961-3-0-0.wav,3,dog_bark
147,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/118962-3-0-0.wav,3,dog_bark
148,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118963-3-0-0.wav,3,dog_bark
149,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/118964-3-0-0.wav,3,dog_bark
150,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/121888-3-0-0.wav,3,dog_bark
151,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-13.wav,2,children_playing
152,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-19.wav,2,children_playing
153,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-22.wav,2,children_playing
154,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-5.wav,2,children_playing
155,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-54.wav,2,children_playing
156,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-74.wav,2,children_playing
157,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-83.wav,2,children_playing
158,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/123399-2-0-91.wav,2,children_playing
159,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/125523-3-0-1.wav,3,dog_bark
160,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/125523-3-0-11.wav,3,dog_bark
161,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/125523-3-0-3.wav,3,dog_bark
162,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/125554-3-0-0.wav,3,dog_bark
163,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/125574-3-0-0.wav,3,dog_bark
164,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/125791-3-0-12.wav,3,dog_bark
165,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/125791-3-0-13.wav,3,dog_bark
166,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/125791-3-0-15.wav,3,dog_bark
167,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/125791-3-0-9.wav,3,dog_bark
168,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/12647-3-0-0.wav,3,dog_bark
169,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/12647-3-1-0.wav,3,dog_bark
170,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/12647-3-2-0.wav,3,dog_bark
171,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/12647-3-3-0.wav,3,dog_bark
172,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/126521-3-0-12.wav,3,dog_bark
173,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/126521-3-0-17.wav,3,dog_bark
174,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/126521-3-0-18.wav,3,dog_bark
175,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/126521-3-0-2.wav,3,dog_bark
176,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/128030-3-0-0.wav,3,dog_bark
177,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/128030-3-1-0.wav,3,dog_bark
178,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/128030-3-2-0.wav,3,dog_bark
179,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/128891-3-0-2.wav,3,dog_bark
180,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/128891-3-0-4.wav,3,dog_bark
181,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/128891-3-0-5.wav,3,dog_bark
182,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-101.wav,2,children_playing
183,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-115.wav,2,children_playing
184,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-118.wav,2,children_playing
185,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-129.wav,2,children_playing
186,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-199.wav,2,children_playing
187,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-48.wav,2,children_playing
188,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/129356-2-0-98.wav,2,children_playing
189,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/130030-3-0-0.wav,3,dog_bark
190,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/131199-3-0-0.wav,3,dog_bark
191,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-113.wav,2,children_playing
192,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-41.wav,2,children_playing
193,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-58.wav,2,children_playing
194,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-70.wav,2,children_playing
195,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-77.wav,2,children_playing
196,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-88.wav,2,children_playing
197,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-90.wav,2,children_playing
198,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/132855-2-0-99.wav,2,children_playing
199,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-18.wav,2,children_playing
200,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-19.wav,2,children_playing
201,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-22.wav,2,children_playing
202,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-25.wav,2,children_playing
203,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-26.wav,2,children_playing
204,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-31.wav,2,children_playing
205,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-37.wav,2,children_playing
206,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133494-2-0-45.wav,2,children_playing
207,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/13577-3-0-0.wav,3,dog_bark
208,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/13577-3-0-2.wav,3,dog_bark
209,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/13577-3-5-0.wav,3,dog_bark
210,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-32.wav,2,children_playing
211,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-37.wav,2,children_playing
212,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-40.wav,2,children_playing
213,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-49.wav,2,children_playing
214,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-50.wav,2,children_playing
215,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-65.wav,2,children_playing
216,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-85.wav,2,children_playing
217,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/135776-2-0-90.wav,2,children_playing
218,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-18.wav,2,children_playing
219,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-20.wav,2,children_playing
220,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-37.wav,2,children_playing
221,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-4.wav,2,children_playing
222,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-41.wav,2,children_playing
223,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-55.wav,2,children_playing
224,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/137969-2-0-56.wav,2,children_playing
225,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/137971-2-0-0.wav,2,children_playing
226,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/137971-2-0-2.wav,2,children_playing
227,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/137971-2-0-3.wav,2,children_playing
228,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/137971-2-0-4.wav,2,children_playing
229,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/137971-2-0-5.wav,2,children_playing
