ID,wav_path,class_idx,class_name
104,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/108357-9-0-44.wav,9,street_music
105,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/108357-9-0-49.wav,9,street_music
106,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-0.wav,9,street_music
107,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-1.wav,9,street_music
108,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-2.wav,9,street_music
109,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-4.wav,9,street_music
110,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-5.wav,9,street_music
111,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/108638-9-0-6.wav,9,street_music
112,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/109263-9-0-34.wav,9,street_music
113,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/109263-9-0-39.wav,9,street_music
114,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/109263-9-0-54.wav,9,street_music
115,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/109263-9-0-61.wav,9,street_music
116,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/109263-9-0-78.wav,9,street_music
117,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-11.wav,9,street_music
118,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-13.wav,9,street_music
119,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-14.wav,9,street_music
120,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-15.wav,9,street_music
121,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-6.wav,9,street_music
122,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/110868-9-0-8.wav,9,street_music
123,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-0.wav,8,siren
124,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-1.wav,8,siren
125,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-10.wav,8,siren
126,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-11.wav,8,siren
127,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-12.wav,8,siren
128,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-13.wav,8,siren
129,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-14.wav,8,siren
130,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-15.wav,8,siren
131,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-16.wav,8,siren
132,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-17.wav,8,siren
133,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-18.wav,8,siren
134,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-19.wav,8,siren
135,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-2.wav,8,siren
136,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-20.wav,8,siren
137,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-21.wav,8,siren
138,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-22.wav,8,siren
139,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-3.wav,8,siren
140,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-4.wav,8,siren
141,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-5.wav,8,siren
142,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-6.wav,8,siren
143,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-7.wav,8,siren
144,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-8.wav,8,siren
145,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/111671-8-0-9.wav,8,siren
146,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/113160-8-0-0.wav,8,siren
147,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-22.wav,9,street_music
148,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-3.wav,9,street_music
149,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-33.wav,9,street_music
150,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-34.wav,9,street_music
151,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-35.wav,9,street_music
152,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/113601-9-0-42.wav,9,street_music
153,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-0.wav,9,street_music
154,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-1.wav,9,street_music
155,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-2.wav,9,street_music
156,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-3.wav,9,street_music
157,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-4.wav,9,street_music
158,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/115239-9-0-5.wav,9,street_music
159,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-14.wav,9,street_music
160,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-44.wav,9,street_music
161,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-55.wav,9,street_music
162,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-68.wav,9,street_music
163,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-70.wav,9,street_music
164,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/115242-9-0-83.wav,9,street_music
165,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-0.wav,9,street_music
166,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-16.wav,9,street_music
167,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-4.wav,9,street_music
168,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-46.wav,9,street_music
169,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-81.wav,9,street_music
170,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/115243-9-0-94.wav,9,street_music
171,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-0.wav,9,street_music
172,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-1.wav,9,street_music
173,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-4.wav,9,street_music
174,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-5.wav,9,street_music
175,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-6.wav,9,street_music
176,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/115415-9-0-7.wav,9,street_music
177,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-0.wav,8,siren
178,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-1.wav,8,siren
179,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-10.wav,8,siren
180,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-11.wav,8,siren
181,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-12.wav,8,siren
182,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-13.wav,8,siren
183,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-14.wav,8,siren
184,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-2.wav,8,siren
185,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-3.wav,8,siren
186,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-4.wav,8,siren
187,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-5.wav,8,siren
188,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-6.wav,8,siren
189,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-7.wav,8,siren
190,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-8.wav,8,siren
191,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/118279-8-0-9.wav,8,siren
192,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/121528-8-1-0.wav,8,siren
193,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/121528-8-1-1.wav,8,siren
194,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-11.wav,9,street_music
195,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-12.wav,9,street_music
196,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-2.wav,9,street_music
197,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-3.wav,9,street_music
198,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-5.wav,9,street_music
199,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/122738-9-0-9.wav,9,street_music
200,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-0.wav,8,siren
201,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-1.wav,8,siren
202,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-10.wav,8,siren
203,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-11.wav,8,siren
204,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-12.wav,8,siren
205,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-13.wav,8,siren
206,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-14.wav,8,siren
207,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-15.wav,8,siren
208,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-16.wav,8,siren
209,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-17.wav,8,siren
210,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-18.wav,8,siren
211,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-2.wav,8,siren
212,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-3.wav,8,siren
213,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-4.wav,8,siren
214,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-5.wav,8,siren
215,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-6.wav,8,siren
216,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-7.wav,8,siren
217,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-8.wav,8,siren
218,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-0-9.wav,8,siren
219,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-0.wav,8,siren
220,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-1.wav,8,siren
221,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-2.wav,8,siren
222,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-3.wav,8,siren
223,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-4.wav,8,siren
224,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-1-5.wav,8,siren
225,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-2-0.wav,8,siren
226,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-2-1.wav,8,siren
227,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-2-2.wav,8,siren
228,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-2-3.wav,8,siren
229,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/123688-8-2-4.wav,8,siren
230,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-0.wav,8,siren
231,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-1.wav,8,siren
232,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-10.wav,8,siren
233,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-11.wav,8,siren
234,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-12.wav,8,siren
235,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-13.wav,8,siren
236,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-14.wav,8,siren
237,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-15.wav,8,siren
238,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/124389-8-1-16.wav,8,siren
