ID,wav_path,class_idx,class_name
90,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-4.wav,5,engine_idling
91,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-5.wav,5,engine_idling
92,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-6.wav,5,engine_idling
93,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-7.wav,5,engine_idling
94,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-8.wav,5,engine_idling
95,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/106015-5-0-9.wav,5,engine_idling
96,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/106486-5-0-0.wav,5,engine_idling
97,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/106486-5-0-1.wav,5,engine_idling
98,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/106486-5-0-2.wav,5,engine_idling
99,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/106487-5-0-0.wav,5,engine_idling
100,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/106487-5-0-1.wav,5,engine_idling
101,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/106487-5-0-2.wav,5,engine_idling
102,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-0.wav,5,engine_idling
103,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-1.wav,5,engine_idling
104,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-2.wav,5,engine_idling
105,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-3.wav,5,engine_idling
106,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-4.wav,5,engine_idling
107,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-5.wav,5,engine_idling
108,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-6.wav,5,engine_idling
109,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/107228-5-0-7.wav,5,engine_idling
110,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-0-0.wav,4,drilling
111,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-0-1.wav,4,drilling
112,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-0-2.wav,4,drilling
113,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-1-0.wav,4,drilling
114,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-2-0.wav,4,drilling
115,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-2-1.wav,4,drilling
116,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-2-2.wav,4,drilling
117,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-2-3.wav,4,drilling
118,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-2-4.wav,4,drilling
119,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/107842-4-3-0.wav,4,drilling
120,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-0.wav,5,engine_idling
121,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-1.wav,5,engine_idling
122,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-2.wav,5,engine_idling
123,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-3.wav,5,engine_idling
124,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-4.wav,5,engine_idling
125,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-5.wav,5,engine_idling
126,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-6.wav,5,engine_idling
127,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-0-7.wav,5,engine_idling
128,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-0.wav,5,engine_idling
129,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-1.wav,5,engine_idling
130,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-10.wav,5,engine_idling
131,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-11.wav,5,engine_idling
132,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-12.wav,5,engine_idling
133,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-13.wav,5,engine_idling
134,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-14.wav,5,engine_idling
135,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-2.wav,5,engine_idling
136,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-3.wav,5,engine_idling
137,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-4.wav,5,engine_idling
138,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-5.wav,5,engine_idling
139,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-6.wav,5,engine_idling
140,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-7.wav,5,engine_idling
141,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-8.wav,5,engine_idling
142,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111386-5-1-9.wav,5,engine_idling
143,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/112075-5-0-0.wav,5,engine_idling
144,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/112075-5-0-1.wav,5,engine_idling
145,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/112075-5-0-2.wav,5,engine_idling
146,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-0.wav,5,engine_idling
147,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-1.wav,5,engine_idling
148,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-2.wav,5,engine_idling
149,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-3.wav,5,engine_idling
150,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-4.wav,5,engine_idling
151,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-5.wav,5,engine_idling
152,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-6.wav,5,engine_idling
153,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/113201-5-0-7.wav,5,engine_idling
154,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-0-0.wav,5,engine_idling
155,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-0.wav,5,engine_idling
156,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-1.wav,5,engine_idling
157,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-2.wav,5,engine_idling
158,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-3.wav,5,engine_idling
159,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-4.wav,5,engine_idling
160,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-5.wav,5,engine_idling
161,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-6.wav,5,engine_idling
162,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-7.wav,5,engine_idling
163,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-8.wav,5,engine_idling
164,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/113205-5-1-9.wav,5,engine_idling
165,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-0-0.wav,4,drilling
166,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-1-0.wav,4,drilling
167,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-2-0.wav,4,drilling
168,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-3-0.wav,4,drilling
169,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-4-0.wav,4,drilling
170,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-5-0.wav,4,drilling
171,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-6-0.wav,4,drilling
172,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-7-0.wav,4,drilling
173,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/118440-4-8-0.wav,4,drilling
174,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/118723-4-0-0.wav,4,drilling
175,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-0.wav,5,engine_idling
176,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-1.wav,5,engine_idling
177,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-2.wav,5,engine_idling
178,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-3.wav,5,engine_idling
179,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-4.wav,5,engine_idling
180,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-5.wav,5,engine_idling
181,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-6.wav,5,engine_idling
182,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/119455-5-0-7.wav,5,engine_idling
183,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-0.wav,5,engine_idling
184,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-1.wav,5,engine_idling
185,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-2.wav,5,engine_idling
186,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-3.wav,5,engine_idling
187,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-4.wav,5,engine_idling
188,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-5.wav,5,engine_idling
189,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-6.wav,5,engine_idling
190,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-7.wav,5,engine_idling
191,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/123685-5-0-8.wav,5,engine_idling
192,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-0.wav,4,drilling
193,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-1.wav,4,drilling
194,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-10.wav,4,drilling
195,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-11.wav,4,drilling
196,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-12.wav,4,drilling
197,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-2.wav,4,drilling
198,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-3.wav,4,drilling
199,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-4.wav,4,drilling
200,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-5.wav,4,drilling
201,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-6.wav,4,drilling
202,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-7.wav,4,drilling
203,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-8.wav,4,drilling
204,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/127443-4-0-9.wav,4,drilling
205,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-0.wav,5,engine_idling
206,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-1.wav,5,engine_idling
207,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-10.wav,5,engine_idling
208,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-11.wav,5,engine_idling
209,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-12.wav,5,engine_idling
210,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-13.wav,5,engine_idling
211,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-14.wav,5,engine_idling
212,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-15.wav,5,engine_idling
213,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-2.wav,5,engine_idling
214,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-3.wav,5,engine_idling
215,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-4.wav,5,engine_idling
216,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-5.wav,5,engine_idling
217,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-6.wav,5,engine_idling
218,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-7.wav,5,engine_idling
219,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-8.wav,5,engine_idling
220,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128160-5-0-9.wav,5,engine_idling
221,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-0-0.wav,4,drilling
222,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-0-1.wav,4,drilling
223,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-0-2.wav,4,drilling
224,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-0-3.wav,4,drilling
225,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-0-4.wav,4,drilling
226,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-1-0.wav,4,drilling
227,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-1-1.wav,4,drilling
228,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-1-2.wav,4,drilling
229,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/128607-4-1-3.wav,4,drilling
230,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/130961-4-0-0.wav,4,drilling
231,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/130961-4-1-1.wav,4,drilling
