ID,wav_path,class_idx,class_name
27,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-10-15.wav,7,jackhammer
28,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-10-8.wav,7,jackhammer
29,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-10-9.wav,7,jackhammer
30,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-11-0.wav,7,jackhammer
31,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-11-2.wav,7,jackhammer
32,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-12-2.wav,7,jackhammer
33,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-14-1.wav,7,jackhammer
34,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-14-5.wav,7,jackhammer
35,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-14-6.wav,7,jackhammer
36,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-15-1.wav,7,jackhammer
37,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-15-3.wav,7,jackhammer
38,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-15-5.wav,7,jackhammer
39,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-15-9.wav,7,jackhammer
40,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-0.wav,7,jackhammer
41,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-10.wav,7,jackhammer
42,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-11.wav,7,jackhammer
43,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-5.wav,7,jackhammer
44,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-6.wav,7,jackhammer
45,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-16-7.wav,7,jackhammer
46,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-0.wav,7,jackhammer
47,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-1.wav,7,jackhammer
48,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-12.wav,7,jackhammer
49,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-14.wav,7,jackhammer
50,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-4.wav,7,jackhammer
51,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-7.wav,7,jackhammer
52,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-17-8.wav,7,jackhammer
53,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-18-12.wav,7,jackhammer
54,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-18-13.wav,7,jackhammer
55,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-18-3.wav,7,jackhammer
56,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-18-9.wav,7,jackhammer
57,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-0.wav,7,jackhammer
58,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-3.wav,7,jackhammer
59,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-6.wav,7,jackhammer
60,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-7.wav,7,jackhammer
61,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-8.wav,7,jackhammer
62,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-19-9.wav,7,jackhammer
63,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-2-4.wav,7,jackhammer
64,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-2-5.wav,7,jackhammer
65,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-2-6.wav,7,jackhammer
66,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-3-1.wav,7,jackhammer
67,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-7-0.wav,7,jackhammer
68,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-7-1.wav,7,jackhammer
69,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-7-4.wav,7,jackhammer
70,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-7-7.wav,7,jackhammer
71,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-7-9.wav,7,jackhammer
72,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-13.wav,7,jackhammer
73,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-14.wav,7,jackhammer
74,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-15.wav,7,jackhammer
75,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-17.wav,7,jackhammer
76,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-4.wav,7,jackhammer
77,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-6.wav,7,jackhammer
78,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-8-7.wav,7,jackhammer
79,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-9-0.wav,7,jackhammer
80,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-9-13.wav,7,jackhammer
81,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/104998-7-9-9.wav,7,jackhammer
82,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/110621-7-0-0.wav,7,jackhammer
83,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/110621-7-0-1.wav,7,jackhammer
84,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/110621-7-0-2.wav,7,jackhammer
85,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/110621-7-0-3.wav,7,jackhammer
86,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/110622-6-0-0.wav,6,gun_shot
87,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/111048-6-0-0.wav,6,gun_shot
88,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold1/122690-6-0-0.wav,6,gun_shot
89,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-0.wav,7,jackhammer
90,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-1.wav,7,jackhammer
91,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-2.wav,7,jackhammer
92,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-3.wav,7,jackhammer
93,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-4.wav,7,jackhammer
94,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-5.wav,7,jackhammer
95,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-6.wav,7,jackhammer
96,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-7.wav,7,jackhammer
97,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/131918-7-0-8.wav,7,jackhammer
98,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-0.wav,7,jackhammer
99,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-1.wav,7,jackhammer
100,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-2.wav,7,jackhammer
101,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-3.wav,7,jackhammer
102,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-4.wav,7,jackhammer
103,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-5.wav,7,jackhammer
104,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-6.wav,7,jackhammer
105,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-7.wav,7,jackhammer
106,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/132016-7-0-8.wav,7,jackhammer
107,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-0.wav,7,jackhammer
108,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-1.wav,7,jackhammer
109,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-10.wav,7,jackhammer
110,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-11.wav,7,jackhammer
111,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-12.wav,7,jackhammer
112,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-2.wav,7,jackhammer
113,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-3.wav,7,jackhammer
114,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-4.wav,7,jackhammer
115,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-5.wav,7,jackhammer
116,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-6.wav,7,jackhammer
117,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-7.wav,7,jackhammer
118,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-8.wav,7,jackhammer
119,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-0-9.wav,7,jackhammer
120,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/132021-7-1-0.wav,7,jackhammer
121,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133797-6-0-0.wav,6,gun_shot
122,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133797-6-1-0.wav,6,gun_shot
123,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/133797-6-2-0.wav,6,gun_shot
124,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-0-0.wav,6,gun_shot
125,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-1-0.wav,6,gun_shot
126,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-10-0.wav,6,gun_shot
127,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-11-0.wav,6,gun_shot
128,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-12-0.wav,6,gun_shot
129,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-13-0.wav,6,gun_shot
130,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-2-0.wav,6,gun_shot
131,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-3-0.wav,6,gun_shot
132,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-4-0.wav,6,gun_shot
133,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-5-0.wav,6,gun_shot
134,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-6-0.wav,6,gun_shot
135,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-7-0.wav,6,gun_shot
136,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-8-0.wav,6,gun_shot
137,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold3/135526-6-9-0.wav,6,gun_shot
138,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-0-0.wav,6,gun_shot
139,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-1-0.wav,6,gun_shot
140,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-10-0.wav,6,gun_shot
141,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-11-0.wav,6,gun_shot
142,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-12-0.wav,6,gun_shot
143,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-13-0.wav,6,gun_shot
144,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-0.wav,6,gun_shot
145,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-1.wav,6,gun_shot
146,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-10.wav,6,gun_shot
147,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-2.wav,6,gun_shot
148,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-3.wav,6,gun_shot
149,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-4.wav,6,gun_shot
150,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-5.wav,6,gun_shot
151,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-6.wav,6,gun_shot
152,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-7.wav,6,gun_shot
153,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-8.wav,6,gun_shot
154,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-14-9.wav,6,gun_shot
155,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-2-0.wav,6,gun_shot
156,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-3-0.wav,6,gun_shot
157,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-4-0.wav,6,gun_shot
158,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-5-0.wav,6,gun_shot
159,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-6-0.wav,6,gun_shot
160,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-7-0.wav,6,gun_shot
161,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-8-0.wav,6,gun_shot
162,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/135527-6-9-0.wav,6,gun_shot
163,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-0-0.wav,6,gun_shot
164,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-1-0.wav,6,gun_shot
165,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-10-0.wav,6,gun_shot
166,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-11-0.wav,6,gun_shot
167,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-12-0.wav,6,gun_shot
168,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-2-0.wav,6,gun_shot
169,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-3-0.wav,6,gun_shot
170,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-4-0.wav,6,gun_shot
171,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-4-1.wav,6,gun_shot
172,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-4-2.wav,6,gun_shot
173,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-5-0.wav,6,gun_shot
174,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-6-0.wav,6,gun_shot
175,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-7-0.wav,6,gun_shot
176,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-8-0.wav,6,gun_shot
177,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/135528-6-9-0.wav,6,gun_shot
178,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-0-0.wav,6,gun_shot
179,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-1-0.wav,6,gun_shot
180,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-10-0.wav,6,gun_shot
181,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-11-0.wav,6,gun_shot
182,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-12-0.wav,6,gun_shot
183,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-13-0.wav,6,gun_shot
184,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-14-0.wav,6,gun_shot
185,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-15-0.wav,6,gun_shot
186,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-16-0.wav,6,gun_shot
187,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-17-0.wav,6,gun_shot
188,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-18-0.wav,6,gun_shot
189,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-19-0.wav,6,gun_shot
190,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-2-0.wav,6,gun_shot
191,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-3-0.wav,6,gun_shot
192,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-4-0.wav,6,gun_shot
193,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-5-0.wav,6,gun_shot
194,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-6-0.wav,6,gun_shot
195,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-7-0.wav,6,gun_shot
196,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-8-0.wav,6,gun_shot
197,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold6/135544-6-9-0.wav,6,gun_shot
198,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/145608-6-0-0.wav,6,gun_shot
199,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/145608-6-1-0.wav,6,gun_shot
200,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/145608-6-2-0.wav,6,gun_shot
201,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold2/145608-6-3-0.wav,6,gun_shot
202,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145609-6-0-0.wav,6,gun_shot
203,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145609-6-1-0.wav,6,gun_shot
204,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145611-6-0-0.wav,6,gun_shot
205,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145611-6-1-0.wav,6,gun_shot
206,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145611-6-2-0.wav,6,gun_shot
207,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145611-6-3-0.wav,6,gun_shot
208,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold5/145611-6-4-0.wav,6,gun_shot
209,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/147317-6-0-0.wav,6,gun_shot
210,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-0-0.wav,7,jackhammer
211,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-1-0.wav,7,jackhammer
212,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-2-0.wav,7,jackhammer
213,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-3-0.wav,7,jackhammer
214,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-4-0.wav,7,jackhammer
215,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-5-0.wav,7,jackhammer
216,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-6-0.wav,7,jackhammer
217,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-7-0.wav,7,jackhammer
218,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-8-0.wav,7,jackhammer
219,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold7/14772-7-9-0.wav,7,jackhammer
220,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-2-0.wav,7,jackhammer
221,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-2-1.wav,7,jackhammer
222,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-2-2.wav,7,jackhammer
223,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-3-0.wav,7,jackhammer
224,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-3-1.wav,7,jackhammer
225,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-3-10.wav,7,jackhammer
226,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-3-2.wav,7,jackhammer
227,/mnt/data/Sound Sets/UrbanSound8K/UrbanSound8K/audio/fold4/148463-7-3-3.wav,7,jackhammer
